data,dia,mes,ano,campanha,gride,balde,sp,dedos,dedos novos,ident,perdas,recaptura,saco,peso,pesototal,CRC,CC,BC,Quebrada,sexo,ovos,Local,OBS,cont indivíduo,cont capturas,,Problemas
2-out-06,2,10,2006,77,2,M,Tropidurus_torquatus,NA,,ai,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,IBGE,fugiu durante a coleta,1,1,,
9-out-06,9,10,2006,77,2,M,Tropidurus_torquatus,NA,200_30_7,237,NA,recaptura,6.00,31.00,25.00,91.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
9-out-06,9,10,2006,77,13,B,Tropidurus_torquatus,NA,200_50_9,259,NA,recaptura,6.00,13.00,7.00,64.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
9-out-06,9,10,2006,77,6,M,Tropidurus_torquatus,NA,200_70_6_,276,NA,recaptura,6.00,12.25,6.25,64.00,NA,NA,NA,NA,NA,IBGE,Ponta da cauda partida,1,1,,
9-out-06,9,10,2006,77,1,M,Tropidurus_torquatus,NA,200_80_1,281,NA,captura,6.00,14.00,8.00,64.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
16-out-06,16,10,2006,77,7,C,Tropidurus_torquatus,NA,200_30_6_,236,NA,recaptura,6.00,29.50,23.50,90.00,NA,NA,NA,M,NA,IBGE,NA,1,1,,
19-out-06,19,10,2006,77,2,B,Tropidurus_torquatus,NA,200_40_7_,247,NA,recaptura,6.00,27.25,21.25,90.00,NA,NA,NA,F,NA,IBGE,NA,1,1,,
19-out-06,19,10,2006,77,18,A,Tropidurus_torquatus,NA,200_50_8_,258,NA,recaptura,6.00,21.25,15.25,83.00,NA,NA,NA,NA,NA,IBGE,cauda quebrada,1,1,,
19-out-06,19,10,2006,77,10,C,Tropidurus_torquatus,NA,200_60_6_ ,266,NA,recaptura,6.00,12.50,6.50,59.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
19-out-06,19,10,2006,77,6,A,Tropidurus_torquatus,NA,200_80_2_,282,NA,,6.00,19.25,13.25,74.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
23-out-06,23,10,2006,77,18,A,Tropidurus_torquatus,NA,200_60_7_,267,NA,recaptura,6.25,16.50,10.25,70.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
23-out-06,23,10,2006,77,2,B,Tropidurus_torquatus,NA,200_80_3,283,NA,captura,6.00,22.00,16.00,78.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
26-out-06,26,10,2006,77,2,M,Tropidurus_torquatus,NA,200_80_3,283,NA,recaptura,6.25,22.25,16.00,78.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
26-out-06,26,10,2006,77,7,M,Tropidurus_torquatus,NA,200_80_4_,284,NA,,6.25,16.50,10.25,69.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
30-out-06,30,10,2006,77,2,M,Tropidurus_torquatus,NA,200_30_6_7,236,NA,recaptura,6.25,29.50,23.25,91.00,NA,NA,NA,M,NA,IBGE,NA,1,1,,
30-out-06,30,10,2006,77,18,A,Tropidurus_torquatus,NA,200_40_8_,248,NA,recaptura,6.00,21.50,15.50,84.00,NA,NA,NA,M,NA,IBGE,cauda regenerando,1,1,,
30-out-06,30,10,2006,77,17,M,Tropidurus_torquatus,NA,200_60_8,268,NA,recaptura,6.00,20.25,14.25,79.00,NA,NA,NA,F,NA,IBGE,NA,1,1,,
30-out-06,30,10,2006,77,5,C,Tropidurus_torquatus,NA,200_80_5_,285,NA,,6.25,20.25,14.00,75.00,NA,NA,NA,M,NA,IBGE,NA,1,1,,
30-out-06,30,10,2006,77,15,M,Tropidurus_torquatus,NA,200_30_2_3_,ah,NA,recaptura,6.25,25.00,18.75,82.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
3-nov-06,3,11,2006,78,6,M,Tropidurus_torquatus,NA,200_30_6_7_,236,NA,recaptura,6.00,30.50,24.50,92.00,NA,NA,NA,NA,NA,IBGE,dedo 2 cortado na ponta,1,1,,
3-nov-06,3,11,2006,78,18,C,Tropidurus_torquatus,NA,200_50_8_,258,NA,recaptura,6.00,21.75,15.75,82.00,NA,NA,NA,NA,NA,IBGE,cauda regenerando,1,1,,
3-nov-06,3,11,2006,78,6,M,Tropidurus_torquatus,NA,200_80_1_,281,NA,recaptura,6.00,15.00,9.00,66.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
3-nov-06,3,11,2006,78,6,M,Tropidurus_torquatus,NA,200_80_3,283,NA,recaptura,6.00,21.50,15.50,79.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
9-nov-06,9,11,2006,78,6,C,Tropidurus_torquatus,NA,200_30_6_7_,236,NA,recaptura,6.00,31.00,25.00,92.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
9-nov-06,9,11,2006,78,18,M,Tropidurus_torquatus,NA,200_50_8_,258,NA,recaptura,6.00,21.75,15.75,82.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
9-nov-06,9,11,2006,78,19,A,Tropidurus_torquatus,NA,200_80_8_,288,NA,captura,6.00,15.50,9.50,65.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
13-nov-06,13,11,2006,78,18,M,Tropidurus_torquatus,NA,200_70_3_,273A,NA,recaptura,6.00,25.75,19.75,84.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
13-nov-06,13,11,2006,78,6,C,Tropidurus_torquatus,NA,200_80_1_,281,NA,recaptura,6.00,15.00,9.00,66.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
13-nov-06,13,11,2006,78,7,C,Tropidurus_torquatus,NA,200_80_3_,283,NA,recaptura,6.00,21.50,15.50,79.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
13-nov-06,13,11,2006,78,4,M,Tropidurus_torquatus,NA,200_80_6_,286,NA,,6.00,32.75,26.75,88.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
16-nov-06,16,11,2006,78,7,M,Tropidurus_torquatus,NA,200_30_6_7_,236,NA,recaptura,6.00,30.50,24.50,91.00,NA,NA,NA,NA,NA,IBGE,dedo 2 caindo na ponta,1,1,,
16-nov-06,16,11,2006,78,18,M,Tropidurus_torquatus,NA,200 50_8_,258,NA,recaptura,6.00,22.00,16.00,80.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
16-nov-06,16,11,2006,78,18,M,Tropidurus_torquatus,NA,200_60_7_,267,NA,recaptura,6.00,18.00,12.00,74.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
16-nov-06,16,11,2006,78,6,M,Tropidurus_torquatus,NA,200_80_1_,281,NA,recaptura,6.00,15.00,9.00,67.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
16-nov-06,16,11,2006,78,7,M,Tropidurus_torquatus,NA,200_80_4_,284,NA,recaptura,6.00,18.50,12.50,72.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
16-nov-06,16,11,2006,78,4,C,Tropidurus_torquatus,NA,200_80_7_,287,NA,captura,6.00,16.00,10.00,72.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
18-nov-06,18,11,2006,78,5,M,Tropidurus_torquatus,NA,200_80_5_,285,NA,recaptura,6.00,19.00,13.00,75.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
18-nov-06,18,11,2006,78,10,B,Tropidurus_torquatus,NA,200_ 80_ 9_,289,NA,captura,6.00,19.00,13.00,75.00,NA,NA,NA,NA,NA,IBGE,dedos coletados,1,1,,
18-nov-06,18,11,2006,78,12,M,Tropidurus_torquatus,NA,200_90_,290,NA,,6.00,28.00,22.00,83.00,NA,NA,NA,NA,NA,IBGE,dedos coletados,1,1,,
18-nov-06,18,11,2006,78,18,M,Tropidurus_torquatus,NA,200_90_5,295,NA,captura,6.00,18.00,12.00,72.00,NA,NA,NA,NA,NA,IBGE,dedos coletados,1,1,,
23-nov-06,23,11,2006,78,6,C,Tropidurus_torquatus,NA,200_10_3_,213,NA,recaptura,6.00,29.00,23.00,85.00,NA,NA,NA,F,NA,IBGE,NA,1,1,,
27-nov-06,27,11,2006,78,14,C,Tropidurus_torquatus,NA,200_90_1,291,NA,,6.00,13.25,7.25,64.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
7-dez-06,7,12,2006,79,6,C,Tropidurus_torquatus,NA,200_80_1_,281,NA,recaptura,6.00,16.25,10.25,70.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
26-dez-06,26,12,2006,79,2,M,Tropidurus_torquatus,NA,200_50_6_,256,NA,recaptura,6.00,19.50,13.50,78.00,NA,NA,NA,F,NA,IBGE,NA,1,1,,
15-jan-07,15,1,2007,80,2,C,Tropidurus_torquatus,NA,200_50_6_,256,NA,recaptura,6.00,19.25,13.25,78.00,NA,NA,NA,F,NA,IBGE,NA,1,1,,
22-jan-07,22,1,2007,80,15,C,Tropidurus_torquatus,NA,200_70_9,279,NA,recaptura,6.00,20.00,14.00,78.00,NA,NA,NA,M,NA,IBGE,NA,1,1,,
31-jan-07,31,1,2007,80,2,C,Tropidurus_torquatus,NA,200_50_6_,256,NA,recaptura,6.00,18.50,12.50,77.00,NA,NA,NA,F,NA,IBGE,NA,1,1,,
31-jan-07,31,1,2007,80,4,A,Tropidurus_torquatus,NA,200_70,270,NA,recaptura,6.00,27.50,21.50,87.00,NA,NA,NA,M,NA,IBGE,NA,1,1,,
2-fev-07,2,2,2007,81,2,B,Tropidurus_torquatus,NA,200_50_6_,256,NA,recaptura,6.00,18.50,12.50,77.00,NA,NA,NA,F,NA,IBGE,NA,1,1,,
23-fev-07,23,2,2007,81,5,A,Tropidurus_torquatus,NA,200_80_2_,282,NA,recaptura,6.00,11.00,5.00,85.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
6-mar-07,6,3,2007,82,18,C,Tropidurus_torquatus,NA,200_70_3_,273,NA,recaptura,6.00,16.75,10.75,71.00,NA,NA,NA,F,NA,IBGE,Dedo 1 cortado na ponta,1,1,,
13-mar-07,13,3,2007,82,19,B,Tropidurus_torquatus,NA,200_90_2_,292,NA,captura,6.00,15.75,9.75,70.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
16-mar-07,16,3,2007,82,6,C,Tropidurus_torquatus,NA,200_10_3_,213,NA,recaptura,6.00,25.00,19.00,86.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
16-mar-07,16,3,2007,82,14,C,Tropidurus_torquatus,NA,200_80_1_,281,NA,recaptura,NA,NA,NA,NA,NA,NA,NA,NA,NA,IBGE,fugiu durante coleta,1,1,,
27-mar-07,27,3,2007,82,6,B,Tropidurus_torquatus,NA,200_10_3_,213,NA,recaptura,6.00,26.50,20.50,87.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
27-mar-07,27,3,2007,82,7,M,Tropidurus_torquatus,NA,200_50_1_,251,NA,recaptura,6.00,18.25,12.25,74.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
27-mar-07,27,3,2007,82,14,M,Tropidurus_torquatus,NA,200_90_1_,291,NA,recaptura,6.00,18.50,12.50,75.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
3-abr-07,3,4,2007,83,3,A,Tropidurus_torquatus,NA,,ag,NA,,NA,NA,NA,39.00,NA,NA,NA,NA,NA,IBGE,Jovem morto,1,1,,
3-abr-07,3,4,2007,83,11,M,Tropidurus_torquatus,NA,200_60_3_,263,NA,recaptura,6.00,36.00,30.00,93.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
3-abr-07,3,4,2007,83,19,B,Tropidurus_torquatus,NA,200_50_8_,258,NA,recaptura,6.00,31.00,25.00,91.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
20-abr-07,20,4,2007,83,18,M,Tropidurus_torquatus,NA,200_50_8_,258,NA,recaptura,6.00,31.00,25.00,92.00,NA,NA,NA,NA,NA,IBGE,cauda regenerada,1,1,,
4-mai-07,4,5,2007,84,19,M,Tropidurus_torquatus,NA,200_50_8_,258,NA,recaptura,6.00,29.00,23.00,93.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
11-mai-07,11,5,2007,84,4,M,Tropidurus_torquatus,NA,200_50_4_,254,NA,recaptura,6.00,19.00,13.00,76.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
12-jun-07,12,6,2007,85,17,M,Tropidurus_torquatus,NA,200_70_9_,279,NA,recaptura,6.00,31.00,25.00,90.00,NA,NA,NA,M,NA,IBGE,NA,1,1,,
15-jun-07,15,6,2007,85,1,B,Tropidurus_torquatus,NA,200_40_2_,242,NA,recaptura,6.00,25.00,19.00,75.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
22-jun-07,22,6,2007,85,12,A,Tropidurus_torquatus,NA,200_90_1_,291,NA,recaptura,6.00,23.00,17.00,81.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
22-jun-07,22,6,2007,85,17,B,Tropidurus_torquatus,NA,200_70_3_,273A,NA,recaptura,6.00,43.00,37.00,103.00,NA,NA,NA,M,NA,IBGE,NA,1,1,,
10-jul-07,10,7,2007,86,18,A,Tropidurus_torquatus,NA,200_70_5_,275,NA,recaptura,6.00,23.50,17.50,83.00,NA,NA,NA,F,NA,IBGE,NA,1,1,,
25-jul-07,25,7,2007,86,17,M,Tropidurus_torquatus,NA,200_70_3_,273A,NA,recaptura,6.00,45.50,39.50,105.00,NA,NA,NA,M,NA,IBGE,NA,1,1,,
27-jul-07,27,7,2007,86,16,A,Tropidurus_torquatus,NA,200_90_2_,292,NA,recaptura,6.00,9.50,3.50,49.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
10-ago-07,10,8,2007,87,17,C,Tropidurus_torquatus,NA,200_90_4,294,NA,,6.00,9.50,3.50,52.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
14-ago-07,14,8,2007,87,2,M,Tropidurus_torquatus,NA,200_90_6,296,NA,,6.00,10.50,4.50,52.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
14-ago-07,14,8,2007,87,4,A,Tropidurus_torquatus,NA,200_90_7_,297,NA,,6.00,8.75,2.75,46.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
6-set-07,6,9,2007,88,4,C,Tropidurus_torquatus,NA,200_90_8,298,NA,captura,6.00,10.00,4.00,53.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
17-set-07,12,9,2007,88,2,M,Tropidurus_torquatus,NA,1_,1A,NA,,6.00,14.25,8.25,65.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
21-set-07,21,9,2007,88,7,M,Tropidurus_torquatus,NA,2_,2A,NA,,6.10,8.80,2.70,47.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
27-set-07,27,9,2007,88,11,M,Tropidurus_torquatus,NA,2_,2A,NA,recaptura,6.10,8.80,2.70,47.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
27-set-07,27,9,2007,88,14,C,Tropidurus_torquatus,NA,10_,10A,NA,,6.00,14.75,8.75,66.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
2-out-07,2,10,2007,89,11,M,Tropidurus_torquatus,NA,2_,2A,NA,recaptura,6.00,14.75,8.75,47.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,O peso desse animalo mudou bruscamente
2-out-07,2,10,2007,89,19,A,Tropidurus_torquatus,NA,200_60_3_,263,NA,recaptura,2.00,20.50,18.50,82.30,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
5-out-07,5,10,2007,89,8,M,Tropidurus_torquatus,NA,3_,3A,NA,captura,6.00,13.00,7.00,60.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
5-out-07,5,10,2007,89,19,C,Tropidurus_torquatus,NA,4_,4A,NA,,6.00,14.00,8.00,66.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
11-out-07,11,10,2007,89,18,A,Tropidurus_torquatus,NA,5_,5A,NA,,6.00,10.00,4.00,51.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
16-out-07,16,10,2007,89,4,M,Tropidurus_torquatus,NA,200_80_7_,287,NA,recaptura,0.00,27.00,27.00,90.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
16-out-07,16,10,2007,89,10,A,Tropidurus_torquatus,NA,200_80_9_,289,NA,recaptura,0.00,34.00,34.00,87.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
23-out-07,23,10,2007,89,7,M,Tropidurus_torquatus,NA,200_90_8_,298,NA,recaptura,0.00,14.75,14.75,66.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
26-out-07,26,10,2007,89,3,A,Tropidurus_torquatus,NA,200_80_3,283,NA,recaptura,6.00,45.00,39.00,105.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
26-out-07,26,10,2007,89,7,C,Tropidurus_torquatus,NA,200_80_8_,288,NA,recaptura,6.00,14.75,8.75,67.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
26-out-07,26,10,2007,89,20,B,Tropidurus_torquatus,NA,6_,6A,NA,,6.00,10.75,4.75,65.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
30-out-07,30,10,2007,89,14,B,Tropidurus_torquatus,NA,10_6_,16A,NA,,0.25,5.75,5.50,57.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
30-out-07,30,10,2007,89,14,M,Tropidurus_torquatus,NA,200_50_2_3_,252_3,NA,recaptura,NA,NA,NA,106.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
6-nov-07,6,11,2007,90,18,A,Tropidurus_torquatus,NA,200_90_5_,295,NA,recaptura,4.00,30.00,26.00,89.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
6-nov-07,6,11,2007,90,7,A,Tropidurus_torquatus,NA,7_,7A,NA,,4.00,17.00,13.00,74.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
21-dez-07,21,12,2007,91,18,M,Tropidurus_torquatus,NA,8_,8A,NA,captura,3.25,14.50,11.25,74.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
27-dez-07,27,12,2007,91,12,C,Tropidurus_torquatus,NA,9_,9A,NA,,3.25,13.25,10.00,68.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
8-jan-08,8,1,2008,92,17,B,Tropidurus_torquatus,NA,10_,10B,NA,,0.00,12.00,12.00,75.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
8-jan-08,8,1,2008,92,19,B,Tropidurus_torquatus,NA,8_,8A,NA,recaptura,0.00,11.50,11.50,75.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
11-jan-08,11,1,2008,92,18,C,Tropidurus_torquatus,NA,8_,8A,NA,recaptura,0.50,11.25,10.75,74.00,NA,NA,NA,NA,NA,IBGE,Ponta da cauda partida,1,1,,
15-jan-08,11,1,2008,92,18,M,Tropidurus_torquatus,NA,8_,8A,NA,recaptura,0.50,10.50,10.00,74.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
15-jan-08,15,1,2008,92,18,B,Tropidurus_torquatus,NA,200_90_5_,295,NA,recaptura,0.50,24.25,23.75,91.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
21-jan-08,21,1,2008,92,18,C,Tropidurus_torquatus,NA,200_60_3_,263,NA,recaptura,0.50,21.50,21.00,86.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
15-abr-08,15,4,2008,95,14,M,Tropidurus_torquatus,NA,10_1_,11A,NA,captura,0.75,10.50,9.75,68.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
2-mai-08,2,5,2008,96,14,B,Tropidurus_torquatus,NA,10_6_,16A,NA,,4.50,16.00,11.50,74.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
9-mai-08,9,5,2008,96,19,A,Tropidurus_torquatus,NA,8_,8A,NA,recaptura,4.50,18.25,13.75,75.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
27-mai-08,27,5,2008,96,14,B,Tropidurus_torquatus,NA,10_1_,11A,NA,recaptura,4.50,15.50,11.00,70.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
3-jun-08,3,6,2008,97,1,M,Tropidurus_torquatus,NA,10_2_,12A,NA,,4.50,6.75,2.25,45.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
13-jun-08,13,6,2008,97,9,B,Tropidurus_torquatus,NA,3_,3A,NA,recaptura,4.50,24.50,20.00,86.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
5-ago-08,5,8,2008,99,14,M,Tropidurus_torquatus,NA,10_6_,16A,NA,,4.50,20.25,15.75,78.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
19-ago-08,19,8,2008,99,14,M,Tropidurus_torquatus,NA,10_3_,13A,NA,,4.50,7.25,2.75,47.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
5-set-08,5,9,2008,100,15,A,Tropidurus_torquatus,NA,10_4_,14A,NA,,4.50,6.25,1.75,41.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
9-set-08,9,9,2008,100,16,B,Tropidurus_torquatus,NA,10_5_,15A,NA,,4.50,10.75,6.25,58.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
9-set-08,9,9,2008,100,19,B,Tropidurus_torquatus,NA,10_7_,17A,NA,,4.50,8.00,3.50,49.50,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
9-set-08,9,9,2008,100,19,B,Tropidurus_torquatus,NA,80_90_,aj,NA,,NA,NA,NA,55.00,NA,NA,NA,NA,NA,IBGE,fugiu durante a coleta,1,1,,
26-set-08,26,9,2008,100,11,M,Tropidurus_torquatus,NA,10_8,18A,NA,,0.00,5.00,5.00,50.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
30-set-08,30,9,2008,100,10,A,Tropidurus_torquatus,NA,10_9_,19A,NA,,4.50,8.25,3.75,52.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
30-set-08,30,9,2008,100,15,M,Tropidurus_torquatus,NA,9_,9A,NA,recaptura,0.00,>10,>10,86.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
14-out-08,14,10,2008,101,19,B,Tropidurus_torquatus,NA,80_90,aj,NA,recaptura,0.00,5.10,5.10,60.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
17-out-08,17,10,2008,101,2,C,Tropidurus_torquatus,NA,20_1,21A,NA,,4.50,9.20,4.70,54.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
17-out-08,17,10,2008,101,5,A,Tropidurus_torquatus,NA,20_2,22A,NA,,0.00,6.00,6.00,61.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
24-out-08,24,10,2008,101,15,M,Tropidurus_torquatus,NA,20_4,24A,NA,,0.00,23.00,23.00,89.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
24-out-08,24,10,2008,101,18,M,Tropidurus_torquatus,NA,20_5,25A,NA,,0.00,22.00,22.00,90.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
31-out-08,31,10,2008,101,4,M,Tropidurus_torquatus,NA,20_5,25A,NA,recaptura,NA,NA,NA,100.00,NA,NA,NA,NA,NA,IBGE,estourou a pesola,1,,,
31-out-08,31,10,2008,101,12,A,Tropidurus_torquatus,NA,20_6,26A,NA,,0.30,2.60,2.30,44.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
31-out-08,31,10,2008,101,11,M,Tropidurus_torquatus,NA,10_3,13A,NA,recaptura,0.00,9.50,9.50,67.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
31-out-08,31,10,2008,101,11,M,Tropidurus_torquatus,NA,20_4,24A,NA,,0.00,22.25,22.25,86.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
31-out-08,31,10,2008,101,16,C,Tropidurus_torquatus,NA,20_7,27A,NA,,0.00,8.25,8.25,62.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
7-nov-08,7,11,2008,102,6,C,Tropidurus_torquatus,NA,20_5,25A,NA,recaptura,5.00,43.00,38.00,101.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
18-dez-08,18,12,2008,103,12,B,Tropidurus_torquatus,NA,200_10,200_10,NA,recaptura,0.00,13.75,13.75,63.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
10-fev-09,10,2,2009,105,18,C,Tropidurus_torquatus,NA,10_7,17A,NA,recaptura,4.50,18.75,14.25,77.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
2-mar-09,2,3,2009,106,2,M,Tropidurus_torquatus,NA,20_1,21A,NA,recaptura,4.50,25.00,20.50,82.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
10-mar-09,10,3,2009,106,4,C,Tropidurus_torquatus,NA,20_8,28A,NA,,4.50,17.25,12.75,72.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
9-jun-09,9,6,2009,109,19,M,Tropidurus_torquatus,NA,100_90_80_1_4,100_90_80_1_4,NA,,0.25,11.00,10.75,77.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
12-jun-09,12,6,2009,109,4,A,Tropidurus_torquatus,NA,20_9,29A,NA,,0.25,15.00,14.75,81.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
12-jun-09,12,6,2009,109,19,A,Tropidurus_torquatus,NA,10_7,17A,NA,recaptura,0.25,16.50,16.25,81.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
18-ago-09,18,8,2009,111,10,M,Tropidurus_torquatus,NA,30_,30A,NA,,0.25,3.50,3.25,49.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
18-ago-09,18,8,2009,111,17,B,Tropidurus_torquatus,NA,30_1,31A,NA,,0.30,16.25,15.95,81.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
18-ago-09,18,8,2009,111,20,A,Tropidurus_torquatus,NA,30_3,33A,NA,,0.25,4.00,3.75,49.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
25-ago-09,25,8,2009,111,7,M,Tropidurus_torquatus,NA,20_1,21A,NA,recaptura,0.25,28.00,27.75,93.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
11-set-06,11,9,2009,112,19,B,Tropidurus_torquatus,NA,200_60_2_,262,NA,,6.00,13.50,7.50,65.00,NA,NA,NA,NA,NA,IBGE,NA,1,1,,
11-set-09,11,9,2009,112,11,M,Tropidurus_torquatus,NA,30_4,34A,NA,,0.25,4.25,4.00,54.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
11-set-09,11,9,2009,112,14,A,Tropidurus_torquatus,NA,30_5,35A,NA,,0.25,19.50,19.25,87.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
11-set-09,11,9,2009,112,14,A,Tropidurus_torquatus,NA,30_6,36A,NA,,0.25,28.25,28.00,96.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
15-set-09,15,9,2009,112,2,M,Tropidurus_torquatus,NA,30_50,30-50A,NA,,0.25,4.50,4.25,53.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
15-set-09,15,9,2009,112,2,M,Tropidurus_torquatus,NA,30_7,37A,NA,,0.25,3.75,3.50,48.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
15-set-09,15,9,2009,112,9,C,Tropidurus_torquatus,NA,30_8,38A,NA,,0.25,7.50,7.25,66.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
15-set-09,15,9,2009,112,9,B,Tropidurus_torquatus,NA,30_9,39A,NA,,0.25,5.25,5.00,56.00,NA,NA,NA,NA,NA,IBGE,NA,1,,,
